"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","KWW","IQ","married","libcrd14","exper","lwage","expersq","region"
4505,0,0,12,24,4,NA,82135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,250,1,22,NA,6,0,6,5.52146100997925,36,665
4506,0,0,12,27,NA,8,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,440,0,27,73,1,1,9,6.0867748260498,81,665
4507,0,0,12,26,NA,6,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,27,75,1,0,8,6.12468338012695,64,665
4508,0,0,12,27,5,5,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,34,95,1,1,9,6.08221912384033,81,665
4511,0,0,12,27,NA,5,317074,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,550,0,42,102,4,1,9,6.30991840362549,81,666
4512,0,0,16,25,12,16,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,650,0,31,107,1,1,3,6.47697257995605,9,666
4514,0,0,11,26,7,3,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,423,0,19,86,1,0,9,6.04737234115601,81,666
4516,0,0,13,27,18,8,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,420,0,41,104,1,1,8,6.04025459289551,64,666
4517,0,0,14,25,18,8,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,200,1,43,106,6,1,5,5.29831743240356,25,666
4518,0,0,8,26,3,10,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,400,0,24,NA,1,0,12,5.99146461486816,144,666
4519,0,0,9,24,5,NA,425871,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,300,0,16,NA,1,0,9,5.70378255844116,81,666
4520,0,0,12,30,5,7,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,714,0,21,95,1,0,12,6.57088279724121,144,666
4521,0,0,12,25,12,8,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,37,116,1,0,7,5.98645210266113,49,666
4522,0,0,9,29,6,8,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,20,66,1,0,14,5.98645210266113,196,666
4523,0,0,16,28,5,0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,734,0,38,101,1,1,6,6.59850883483887,36,666
4525,0,0,12,25,12,12,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,688,0,23,96,1,0,7,6.53378868103027,49,666
4530,0,0,6,28,3,11,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,212,0,NA,NA,6,1,16,5.35658645629883,256,665
4531,0,0,12,31,NA,9,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,41,104,1,0,13,6.1202974319458,169,665
4534,0,0,15,24,17,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,0,32,NA,6,1,3,5.85793304443359,9,665
4535,0,0,16,28,NA,16,438085,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,577,0,39,138,6,1,6,6.35784244537354,36,665
4538,0,0,16,31,10,14,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,699,0,34,105,1,0,9,6.5496506690979,81,665
4539,0,0,16,27,14,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,44,106,6,1,5,5.92692613601685,25,665
4540,0,0,13,24,14,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,33,NA,1,1,5,5.92692613601685,25,665
4541,0,0,12,33,10,9,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,364,0,40,NA,1,1,15,5.89715385437012,225,665
4543,0,0,12,29,11,4,118905,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,220,0,22,67,5,0,11,5.3936276435852,121,665
4548,0,0,16,31,0,0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,621,0,27,NA,1,0,9,6.43133115768433,81,665
4551,0,0,11,31,NA,NA,140524,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,31,NA,5,0,14,5.92692613601685,196,665
4552,0,0,16,26,12,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,341,0,24,97,6,0,4,5.83188247680664,16,665
4553,0,0,16,24,12,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,16,NA,1,0,2,5.94017124176025,4,665
4554,0,0,11,32,NA,NA,470506,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,260,0,37,NA,1,0,15,5.56068181991577,225,665
4557,0,0,8,30,NA,NA,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,30,NA,1,0,16,6.1923623085022,256,667
4558,0,0,11,26,8,9,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,433,0,18,NA,1,0,9,6.07073783874512,81,667
4560,0,0,11,27,8,NA,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,365,0,19,NA,1,0,10,5.89989757537842,100,667
4562,0,0,14,33,NA,NA,504746,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,257,0,41,NA,1,0,13,5.54907608032227,169,667
4564,0,0,14,26,12,12,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,513,1,29,NA,1,0,6,6.24027585983276,36,667
4565,0,0,15,31,8,9,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,288,0,40,108,1,0,10,5.66296052932739,100,667
4567,0,0,18,30,8,13,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,866,0,44,125,1,1,6,6.76388502120972,36,667
4568,0,0,12,25,7,8,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,34,106,5,0,7,6.07073783874512,49,667
4569,0,0,1,29,0,3,110376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,8,NA,1,0,22,6.21460819244385,484,667
4572,0,0,16,24,12,12,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,548,0,32,NA,1,0,2,6.30627536773682,4,667
4573,0,0,12,29,4,6,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,25,99,1,0,11,5.99146461486816,121,667
4574,0,0,9,30,NA,8,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,20,NA,1,0,15,6.07073783874512,225,667
4579,1,0,13,24,16,13,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,26,NA,1,1,5,5.92692613601685,25,666
4580,1,0,12,32,12,12,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,547,0,42,96,1,0,14,6.30444860458374,196,666
4584,1,0,12,24,12,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,24,NA,6,1,6,5.92692613601685,36,666
4586,1,0,14,25,10,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,33,114,1,1,5,6.21460819244385,25,666
4587,1,0,16,24,18,15,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,355,1,36,117,1,1,2,5.87211799621582,4,666
4589,1,0,12,29,9,12,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,600,0,34,105,1,1,11,6.39692974090576,121,666
4590,1,0,12,34,2,3,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,650,0,40,106,1,0,16,6.47697257995605,256,666
4591,1,0,12,32,8,8,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,848,0,44,102,1,0,14,6.74288082122803,196,666
4592,1,0,12,27,10,9,1752340,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,33,NA,1,0,9,5.78382539749146,81,666
4593,0,1,12,33,NA,NA,460147,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,289,0,35,75,5,0,15,5.66642665863037,225,665
4594,0,1,14,24,5,5,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,27,99,1,0,4,6.12468338012695,16,665
4596,0,1,14,29,12,12,486428,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,711,0,35,NA,1,1,9,6.56667232513428,81,665
4601,0,1,13,34,11,12,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,46,90,1,0,15,6.02344751358032,225,665
4603,0,1,16,25,NA,16,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,649,0,26,101,6,0,3,6.47543287277222,9,665
4606,0,1,13,26,NA,NA,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,633,0,37,115,1,0,7,6.45047044754028,49,665
4607,0,1,16,28,10,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,37,118,1,0,6,6.5806393623352,36,665
4609,0,1,12,32,12,9,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,913,0,40,108,1,1,14,6.81673574447632,196,665
4610,0,1,13,26,8,5,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,1,29,101,1,0,7,5.92692613601685,49,665
4611,0,1,18,27,12,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,592,0,37,127,1,0,3,6.38350677490234,9,665
4616,0,0,16,32,NA,12,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,764,0,41,114,1,0,10,6.63856792449951,100,665
4617,0,0,12,26,4,9,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,24,NA,1,0,8,6.21460819244385,64,665
4622,0,0,11,25,11,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,275,0,30,76,1,1,8,5.61677122116089,64,665
4623,0,0,10,24,11,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,260,0,20,NA,6,1,8,5.56068181991577,64,665
4624,0,0,16,28,12,16,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,962,0,42,132,6,1,6,6.86901426315308,36,665
4625,0,0,12,28,NA,3,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28,50,1,0,10,6.43775177001953,100,665
4626,0,0,12,26,NA,NA,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,26,84,1,0,8,5.80814266204834,64,665
4627,0,0,12,29,NA,10,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,23,55,1,0,11,6.43775177001953,121,665
4628,0,0,10,24,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18,NA,6,0,8,5.52146100997925,64,665
4629,0,0,12,34,NA,NA,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,359,0,23,73,1,0,16,5.88332223892212,256,665
4631,0,0,12,34,NA,6,111044,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,550,0,19,NA,1,0,16,6.30991840362549,256,665
4632,0,0,12,24,NA,NA,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,403,0,16,61,1,0,6,5.99893665313721,36,665
4635,0,0,11,26,9,9,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,463,0,14,84,6,0,9,6.1377272605896,81,665
4637,0,0,12,24,4,5,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,396,0,12,NA,6,0,6,5.98141431808472,36,665
4639,0,0,12,24,NA,8,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,278,0,20,NA,6,0,6,5.62762117385864,36,665
4642,1,0,14,27,NA,NA,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,400,0,28,71,1,0,7,5.99146461486816,49,665
4643,1,0,16,24,NA,NA,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,415,0,27,84,1,0,2,6.02827835083008,4,665
4644,1,0,12,33,7,7,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,462,0,36,NA,1,0,15,6.13556480407715,225,665
4645,1,0,18,33,NA,NA,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1442,0,44,101,6,0,9,7.2737865447998,81,665
4648,1,0,4,27,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,125,0,NA,NA,6,0,17,4.82831382751465,289,665
4650,1,0,10,34,NA,8,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,200,0,22,NA,1,0,18,5.29831743240356,324,665
4654,1,0,10,31,NA,9,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,18,NA,1,0,15,5.70378255844116,225,665
4655,1,0,10,32,NA,9,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,521,0,28,NA,1,0,16,6.25575017929077,256,665
4656,1,0,13,25,10,12,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,266,0,24,69,1,0,6,5.58349609375,36,665
4657,1,0,11,26,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18,80,1,0,9,5.78382539749146,81,665
4659,1,0,9,30,7,10,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,350,0,19,NA,5,0,15,5.85793304443359,225,665
4660,1,0,9,34,NA,NA,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,340,0,41,NA,1,0,19,5.82894563674927,361,665
4661,1,0,13,25,3,7,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28,NA,1,0,6,6.43775177001953,36,665
4662,1,0,10,29,NA,9,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,214,0,16,69,1,0,13,5.36597585678101,169,665
4663,1,0,12,28,9,12,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,688,0,37,104,1,0,10,6.53378868103027,100,665
4664,1,0,8,32,5,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,275,0,31,NA,1,0,18,5.61677122116089,324,665
4666,1,0,10,32,6,10,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,40,92,1,1,16,6.12468338012695,256,665
4668,1,0,12,26,NA,8,95822,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,615,0,28,NA,5,0,8,6.42162227630615,64,665
4671,1,0,16,25,13,NA,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,732,0,40,102,1,0,3,6.59578037261963,9,665
4672,1,0,12,26,NA,NA,81081,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,163,0,25,NA,5,0,8,5.09375,64,665
4673,1,0,8,24,NA,NA,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,18,NA,6,0,10,5.56068181991577,100,665
4674,1,0,11,27,NA,NA,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,492,0,26,NA,1,0,10,6.19847869873047,100,665
4675,1,0,12,26,NA,NA,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,575,0,16,NA,1,0,8,6.3543701171875,64,665
4678,1,0,12,25,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,510,0,22,NA,5,0,7,6.23441076278687,49,665
4680,1,0,8,26,NA,NA,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,565,0,16,NA,6,0,12,6.33682584762573,144,665
4682,1,0,9,29,6,4,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,515,0,23,NA,6,0,14,6.2441668510437,196,665
4683,1,0,8,25,6,4,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,471,0,18,NA,1,0,11,6.1548581123352,121,665
4684,1,0,13,27,NA,12,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,335,1,21,97,1,0,8,5.8141303062439,64,665
4686,1,0,12,28,6,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,481,0,27,83,1,0,10,6.17586708068848,100,665
4687,1,0,12,26,6,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,642,0,36,98,1,1,8,6.4645881652832,64,665
4688,1,0,10,25,7,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,573,0,25,70,1,0,9,6.35088586807251,81,665
4692,1,0,6,32,NA,NA,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,315,0,19,NA,1,0,20,5.75257253646851,400,665
4693,1,0,11,30,0,8,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,360,0,45,NA,1,0,13,5.88610410690308,169,665
4696,1,0,12,25,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,339,0,26,90,6,0,7,5.82600021362305,49,665
4697,1,0,13,26,10,4,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,26,87,1,0,7,5.99146461486816,49,665
4698,1,0,15,24,NA,12,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,300,0,38,96,6,0,3,5.70378255844116,9,665
4699,1,0,10,34,10,12,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,580,0,34,80,1,0,18,6.36302804946899,324,665
4700,1,0,14,24,8,12,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,321,0,34,102,6,0,4,5.7714409828186,16,665
4701,1,0,12,26,2,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,475,0,21,79,6,1,8,6.16331481933594,64,665
4702,1,0,7,25,2,NA,79093,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,0,16,NA,1,0,12,6.09807443618774,144,665
4704,1,0,6,25,NA,6,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,4,NA,5,0,13,5.70378255844116,169,665
4711,1,0,10,27,NA,5,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,252,0,14,NA,1,1,11,5.52942895889282,121,665
4712,1,0,12,25,9,2,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,419,0,20,NA,1,1,7,6.03787088394165,49,665
4713,1,0,6,34,NA,NA,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,317,0,30,NA,1,0,22,5.75890159606934,484,665
4715,1,0,16,29,10,12,141777,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,553,0,40,104,1,0,7,6.31535816192627,49,665
4716,0,0,18,31,8,9,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,35,104,1,1,7,6.5806393623352,49,665
4721,0,0,13,25,8,12,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,729,0,30,101,6,1,6,6.59167385101318,36,665
4722,0,0,12,25,5,8,336009,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,314,0,28,115,1,0,7,5.74939298629761,49,665
4723,0,0,9,27,9,3,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,220,0,18,NA,6,0,12,5.3936276435852,144,665
4724,0,1,8,25,NA,4,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,235,0,24,NA,1,0,11,5.45958566665649,121,665
4730,0,1,9,27,NA,5,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,22,NA,1,0,12,5.80814266204834,144,665
4731,0,1,11,26,NA,5,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,12,NA,1,0,9,5.80814266204834,81,665
4733,0,1,11,30,9,7,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,NA,NA,6,0,13,5.80814266204834,169,665
4734,0,1,12,28,9,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,26,NA,1,0,10,5.94017124176025,100,665
4735,0,1,12,26,9,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,390,0,24,NA,4,0,8,5.96614694595337,64,665
4736,0,1,5,34,NA,6,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18,NA,5,0,23,5.52146100997925,529,665
4738,0,1,17,27,6,11,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,673,1,27,107,6,0,4,6.51174545288086,16,665
4739,0,1,16,26,7,10,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,483,1,29,98,6,0,4,6.18001651763916,16,665
4740,0,1,16,25,7,10,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,769,0,25,96,6,0,3,6.64509105682373,9,665
4743,0,1,4,25,0,4,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,325,0,8,NA,1,0,15,5.78382539749146,225,665
4744,0,1,11,30,NA,NA,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,465,0,18,NA,1,0,13,6.1420373916626,169,665
4748,0,1,14,24,16,10,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,350,0,21,NA,6,0,4,5.85793304443359,16,665
4749,0,1,12,26,3,6,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,25,NA,1,0,8,5.92692613601685,64,665
4752,0,1,5,27,1,1,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,300,0,35,NA,1,0,16,5.70378255844116,256,665
4756,0,1,16,25,7,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,475,0,21,NA,1,0,3,6.16331481933594,9,665
4757,0,1,12,27,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,528,0,18,NA,1,1,9,6.26909637451172,81,665
4758,0,1,10,26,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,513,0,27,NA,1,0,10,6.24027585983276,100,665
4759,0,1,12,27,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,0,32,NA,2,0,9,6.09807443618774,81,665
4760,0,1,11,29,7,6,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,265,0,28,NA,1,0,12,5.57973003387451,144,665
4761,0,1,12,27,7,6,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,16,NA,1,0,9,5.56068181991577,81,665
4763,0,1,9,24,0,7,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,318,0,10,NA,5,0,9,5.76205158233643,81,665
4764,0,0,12,26,12,11,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,626,0,39,99,1,1,8,6.43935060501099,64,667
4765,0,0,11,25,14,9,309300,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,400,0,33,NA,6,0,8,5.99146461486816,64,667
4766,0,0,14,24,11,10,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,378,0,25,NA,1,0,4,5.93489408493042,16,667
4768,0,0,16,29,18,12,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,803,0,34,112,1,1,7,6.6883544921875,49,667
4769,0,0,16,25,18,12,309300,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,447,0,25,118,4,1,3,6.10255861282349,9,667
4771,1,0,15,28,12,9,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,319,0,26,83,1,0,7,5.76519107818604,49,667
4772,1,0,8,30,NA,2,572299,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,401,0,25,NA,1,0,16,5.99396133422852,256,667
4773,1,0,9,27,2,2,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,438,0,31,NA,6,0,12,6.08221912384033,144,667
4774,1,0,10,24,2,2,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,417,0,36,NA,1,0,8,6.03308629989624,64,667
4775,1,0,10,25,5,11,473190,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,0,24,NA,1,1,9,5.92692613601685,81,667
4776,1,0,16,30,12,12,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,616,0,41,107,1,1,8,6.42324686050415,64,667
4777,1,0,12,28,13,12,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,354,0,38,91,1,1,10,5.86929702758789,100,667
4778,1,0,18,28,18,12,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,425,0,24,96,1,0,4,6.05208921432495,16,667
4779,1,0,12,26,18,12,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,265,0,24,89,6,1,8,5.57973003387451,64,667
4784,1,0,14,24,13,13,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,426,0,41,118,5,1,4,6.05443954467773,16,667
4786,1,0,12,25,13,10,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,250,0,39,113,1,1,7,5.52146100997925,49,667
4787,1,0,17,25,12,12,405778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,560,0,33,116,5,1,2,6.32793664932251,4,667
4789,1,0,12,29,7,7,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,289,0,29,105,1,0,11,5.66642665863037,121,667
4790,1,0,16,26,7,7,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,393,0,30,120,1,1,4,5.97380971908569,16,667
4791,1,0,12,26,6,7,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,577,0,32,107,1,1,8,6.35784244537354,64,667
4793,1,0,17,32,12,11,363128,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,346,0,49,94,1,1,9,5.84643888473511,81,667
4794,1,0,16,28,12,12,375674,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1282,0,31,98,1,1,6,7.15617656707764,36,667
4795,1,1,17,28,12,16,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,865,1,36,126,1,0,5,6.76272964477539,25,666
4796,1,1,14,24,12,16,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,413,0,28,96,1,1,4,6.02344751358032,16,666
4799,1,1,6,29,NA,12,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,225,0,25,NA,6,0,17,5.41610050201416,289,666
4803,0,1,14,27,4,7,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,404,0,39,84,6,1,7,6.00141477584839,49,665
4804,0,1,12,31,3,7,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,721,0,36,108,1,1,13,6.5806393623352,169,665
4805,0,1,12,30,3,8,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,577,0,32,104,1,1,12,6.35784244537354,144,665
